Date,State,Confirmed,Predicted
2020/5/16,OR,71,-1
2020/5/17,OR,11,-1
2020/5/18,OR,64,-1
2020/5/19,OR,39,-1
2020/5/20,OR,75,-1
2020/5/21,OR,16,-1
2020/5/22,OR,47,-1
2020/5/23,OR,24,-1
2020/5/24,OR,39,-1
2020/5/25,OR,22,-1
2020/5/26,OR,19,-1
2020/5/27,OR,73,-1
2020/5/28,OR,46,-1
2020/5/29,OR,46,-1
2020/5/30,OR,52,-1
2020/5/31,OR,58,-1
2020/6/1,OR,60,-1
2020/6/2,OR,35,-1
2020/6/3,OR,61,-1
2020/6/4,OR,76,-1
2020/6/5,OR,110,-1
2020/6/6,OR,87,-1
2020/6/7,OR,137,-1
2020/6/8,OR,118,-1
2020/6/9,OR,100,-1
2020/6/10,OR,72,-1
2020/6/11,OR,153,-1
2020/6/12,OR,136,-1
2020/6/13,OR,155,-1
2020/6/14,OR,101,-1
2020/6/15,OR,187,-1
2020/6/16,OR,280,-1
2020/6/17,OR,124,-1
2020/6/18,OR,155,-1
2020/6/19,OR,202,-1
2020/6/20,OR,90,-1
2020/6/21,OR,263,-1
2020/6/22,OR,170,-1
2020/6/23,OR,202,-1
2020/6/24,OR,145,-1
2020/6/25,OR,143,-1
2020/6/26,OR,403,-1
2020/6/27,OR,102,-1
2020/6/28,OR,238,-1
2020/6/29,OR,161,-1
2020/6/30,OR,186,-1
2020/7/1,OR,324,-1
2020/7/2,OR,325,-1
2020/7/3,OR,299,-1
2020/7/4,OR,294,-1
2020/7/5,OR,300,-1
2020/7/6,OR,176,-1
2020/7/7,OR,241,-1
2020/7/8,OR,218,-1
2020/7/9,OR,375,-1
2020/7/10,OR,254,-1
2020/7/11,OR,350,-1
2020/7/12,OR,319,-1
2020/7/13,OR,341,-1
2020/7/14,OR,323,-1
2020/7/15,OR,295,-1
2020/7/16,OR,412,-1
2020/7/17,OR,301,-1
2020/7/18,OR,389,-1
2020/7/19,OR,355,-1
2020/7/20,OR,321,-1
2020/7/21,OR,350,-1
2020/7/22,OR,179,-1
2020/7/23,OR,329,-1
2020/7/24,OR,407,-1
2020/7/25,OR,320,-1
2020/7/26,OR,272,-1
2020/7/27,OR,358,-1
2020/7/28,OR,297,-1
2020/7/29,OR,386,-1
2020/7/30,OR,361,-1
2020/7/31,OR,344,-1
2020/8/1,OR,307,-1
2020/8/2,OR,280,-1
2020/8/3,OR,298,-1
2020/8/4,OR,305,-1
2020/8/5,OR,279,-1
2020/8/6,OR,271,-1
2020/8/7,OR,408,-1
2020/8/8,OR,353,-1
2020/8/9,OR,261,-1
2020/8/10,OR,216,-1
2020/8/11,OR,294,-1
2020/8/12,OR,247,-1
2020/8/13,OR,286,-1
2020/8/14,OR,299,-1
2020/8/15,OR,404,-1
2020/8/16,OR,244,-1
2020/8/17,OR,199,-1
2020/8/18,OR,224,-1
2020/8/19,OR,202,-1
2020/8/20,OR,289,-1
2020/8/21,OR,259,-1
2020/8/22,OR,276,-1
2020/8/23,OR,227,-1
2020/8/24,OR,236,-1
2020/8/25,OR,234,-1
2020/8/26,OR,167,-1
2020/8/27,OR,200,-1
2020/8/28,OR,294,-1
2020/8/29,OR,224,-1
2020/8/30,OR,261,-1
2020/8/31,OR,169,-1
2020/9/1,OR,235,-1
2020/9/2,OR,127,-1
2020/9/3,OR,271,-1
2020/9/4,OR,249,-1
2020/9/5,OR,252,-1
2020/9/6,OR,188,-1
2020/9/7,OR,146,-1
2020/9/8,OR,164,-1
2020/9/9,OR,119,-1
2020/9/10,OR,187,-1
2020/9/11,OR,227,-1
2020/9/12,OR,268,-1
2020/9/13,OR,181,-1
2020/9/14,OR,151,-1
2020/9/15,OR,176,-1
2020/9/16,OR,192,-1
2020/9/17,OR,212,-1
2020/9/18,OR,283,-1
2020/9/19,OR,249,-1
2020/9/20,OR,202,-1
2020/9/21,OR,197,-1
2020/9/22,OR,324,-1
2020/9/23,OR,190,-1
2020/9/24,OR,356,-1
2020/9/25,OR,459,-1
2020/9/26,OR,253,-1
2020/9/27,OR,239,-1
2020/9/28,OR,175,-1
2020/9/29,OR,302,-1
2020/9/30,OR,257,-1
2020/10/1,OR,311,-1
2020/10/2,OR,315,-1
2020/10/3,OR,332,-1
2020/10/4,OR,259,-1
2020/10/5,OR,285,-1
2020/10/6,OR,291,-1
2020/10/7,OR,299,-1
2020/10/8,OR,475,-1
2020/10/9,OR,417,-1
2020/10/10,OR,387,-1
2020/10/11,OR,338,-1
2020/10/12,OR,209,-1
2020/10/13,OR,316,-1
2020/10/14,OR,387,-1
2020/10/15,OR,361,-1
2020/10/16,OR,411,-1
2020/10/17,OR,369,-1
2020/10/18,OR,216,-1
2020/10/19,OR,267,-1
2020/10/20,OR,350,-1
2020/10/21,OR,309,-1
2020/10/22,OR,367,-1
2020/10/23,OR,532,-1
2020/10/24,OR,382,-1
2020/10/25,OR,362,-1
2020/10/26,OR,353,-1
2020/10/27,OR,367,-1
2020/10/28,OR,407,-1
2020/10/29,OR,565,-1
2020/10/30,OR,595,-1
2020/10/31,OR,535,-1
2020/11/1,OR,496,-1
2020/11/2,OR,559,-1
2020/11/3,OR,482,-1
2020/11/4,OR,589,-1
2020/11/5,OR,790,-1
2020/11/6,OR,769,-1
2020/11/7,OR,979,-1
2020/11/8,OR,861,-1
2020/11/9,OR,707,-1
2020/11/10,OR,754,-1
2020/11/11,OR,861,-1
2020/11/12,OR,1109,-1
2020/11/13,OR,1058,-1
2020/11/14,OR,1081,-1
2020/11/15,OR,862,-1
2020/11/16,OR,766,-1
2020/11/17,OR,924,-1
2020/11/18,OR,1100,-1
2020/11/19,OR,1204,-1
2020/11/20,OR,1302,-1
2020/11/21,OR,1492,-1
2020/11/22,OR,1502,-1
2020/11/23,OR,1164,-1
2020/11/24,OR,1003,-1
2020/11/25,OR,1167,-1
2020/11/26,OR,1502,-1
2020/11/27,OR,827,-1
2020/11/28,OR,1673,-1
2020/11/29,OR,1614,-1
2020/11/30,OR,1334,-1
2020/12/1,OR,1201,-1
2020/12/2,OR,1551,-1
2020/12/3,OR,1088,-1
2020/12/4,OR,2147,-1
2020/12/5,OR,1802,-1
2020/12/6,OR,1253,-1
2020/12/7,OR,1307,-1
2020/12/8,OR,1279,-1
2020/12/9,OR,1226,-1
2020/12/10,OR,1530,-1
2020/12/11,OR,1596,-1
2020/12/12,OR,1405,-1
2020/12/13,OR,1014,-1
2020/12/14,OR,1189,-1
2020/12/15,OR,1051,-1
2020/12/16,OR,1532,-1
2020/12/17,OR,1312,-1
2020/12/18,OR,1372,-1
2020/12/19,OR,1505,-1
2020/12/20,OR,1116,-1
2020/12/21,OR,950,-1
2020/12/22,OR,1211,-1
2020/12/23,OR,929,-1
2020/12/24,OR,802,-1
2020/12/25,OR,1011,-1
2020/12/26,OR,515,-1
2020/12/27,OR,1386,-1
2020/12/28,OR,569,-1
2020/12/29,OR,955,-1
2020/12/30,OR,1043,-1
2020/12/31,OR,1628,-1
2021/1/1,OR,1448,-1
2021/1/2,OR,971,-1
2021/1/3,OR,1397,-1
2021/1/4,OR,728,-1
2021/1/5,OR,1035,-1
2021/1/6,OR,735,1105
2021/1/7,OR,844,1098
2021/1/8,OR,1760,1095
2021/1/9,OR,1629,1088
2021/1/10,OR,1207,1076
2021/1/11,OR,924,1052
2021/1/12,OR,1184,1018
2021/1/13,OR,1318,996
2021/1/14,OR,1137,982
2021/1/15,OR,1050,973
2021/1/16,OR,1116,955
2021/1/17,OR,793,946
2021/1/18,OR,646,942
2021/1/19,OR,617,942
2021/1/20,OR,675,941
2021/1/21,OR,830,937
2021/1/22,OR,866,931
2021/1/23,OR,761,920
2021/1/24,OR,568,924
2021/1/25,OR,419,935
2021/1/26,OR,768,951
2020/2/1,PA,0,-1
2020/2/2,PA,0,-1
2020/2/3,PA,0,-1
2020/2/4,PA,0,-1
2020/2/5,PA,0,-1
2020/2/6,PA,0,-1
2020/2/7,PA,0,-1
2020/2/8,PA,0,-1
2020/2/9,PA,0,-1
2020/2/10,PA,0,-1
2020/2/11,PA,0,-1
2020/2/12,PA,0,-1
2020/2/13,PA,0,-1
2020/2/14,PA,0,-1
2020/2/15,PA,0,-1
2020/2/16,PA,0,-1
2020/2/17,PA,0,-1
2020/2/18,PA,0,-1
2020/2/19,PA,0,-1
2020/2/20,PA,0,-1
2020/2/21,PA,0,-1
2020/2/22,PA,0,-1
2020/2/23,PA,0,-1
2020/2/24,PA,0,-1
2020/2/25,PA,0,-1
2020/2/26,PA,0,-1
2020/2/27,PA,0,-1
2020/2/28,PA,0,-1
2020/2/29,PA,0,-1
2020/3/1,PA,0,-1
2020/3/2,PA,0,-1
2020/3/3,PA,0,-1
2020/3/4,PA,0,-1
2020/3/5,PA,0,-1
2020/3/6,PA,2,-1
2020/3/7,PA,2,-1
2020/3/8,PA,2,-1
2020/3/9,PA,4,-1
2020/3/10,PA,2,-1
2020/3/11,PA,4,-1
2020/3/12,PA,6,-1
2020/3/13,PA,19,-1
2020/3/14,PA,6,-1
2020/3/15,PA,21,-1
2020/3/16,PA,13,-1
2020/3/17,PA,20,-1
2020/3/18,PA,38,-1
2020/3/19,PA,48,-1
2020/3/20,PA,82,-1
2020/3/21,PA,119,-1
2020/3/22,PA,116,-1
2020/3/23,PA,140,-1
2020/3/24,PA,207,-1
2020/3/25,PA,300,-1
2020/3/26,PA,539,-1
2020/3/27,PA,527,-1
2020/3/28,PA,598,-1
2020/3/29,PA,626,-1
2020/3/30,PA,715,-1
2020/3/31,PA,841,-1
2020/4/1,PA,808,-1
2020/4/2,PA,1216,-1
2020/4/3,PA,1399,-1
2020/4/4,PA,1690,-1
2020/4/5,PA,1480,-1
2020/4/6,PA,1485,-1
2020/4/7,PA,1507,-1
2020/4/8,PA,1832,-1
2020/4/9,PA,1965,-1
2020/4/10,PA,1749,-1
2020/4/11,PA,1646,-1
2020/4/12,PA,1181,-1
2020/4/13,PA,1340,-1
2020/4/14,PA,1296,-1
2020/4/15,PA,1213,-1
2020/4/16,PA,1510,-1
2020/4/17,PA,1807,-1
2020/4/18,PA,1621,-1
2020/4/19,PA,1250,-1
2020/4/20,PA,1013,-1
2020/4/21,PA,1379,-1
2020/4/22,PA,1379,-1
2020/4/23,PA,1571,-1
2020/4/24,PA,1964,-1
2020/4/25,PA,1328,-1
2020/4/26,PA,1083,-1
2020/4/27,PA,1019,-1
2020/4/28,PA,1595,-1
2020/4/29,PA,868,-1
2020/4/30,PA,2033,-1
2020/5/1,PA,1540,-1
2020/5/2,PA,1307,-1
2020/5/3,PA,1008,-1
2020/5/4,PA,913,-1
2020/5/5,PA,975,-1
2020/5/6,PA,1022,-1
2020/5/7,PA,1160,-1
2020/5/8,PA,1352,-1
2020/5/9,PA,1160,-1
2020/5/10,PA,1376,-1
2020/5/11,PA,520,-1
2020/5/12,PA,850,-1
2020/5/13,PA,787,-1
2020/5/14,PA,964,-1
2020/5/15,PA,1020,-1
2020/5/16,PA,1050,-1
2020/5/17,PA,517,-1
2020/5/18,PA,931,-1
2020/5/19,PA,728,-1
2020/5/20,PA,747,-1
2020/5/21,PA,1101,-1
2020/5/22,PA,1053,-1
2020/5/23,PA,797,-1
2020/5/24,PA,554,-1
2020/5/25,PA,700,-1
2020/5/26,PA,517,-1
2020/5/27,PA,773,-1
2020/5/28,PA,666,-1
2020/5/29,PA,761,-1
2020/5/30,PA,716,-1
2020/5/31,PA,429,-1
2020/6/1,PA,516,-1
2020/6/2,PA,581,-1
2020/6/3,PA,556,-1
2020/6/4,PA,557,-1
2020/6/5,PA,480,-1
2020/6/6,PA,599,-1
2020/6/7,PA,494,-1
2020/6/8,PA,431,-1
2020/6/9,PA,532,-1
2020/6/10,PA,446,-1
2020/6/11,PA,534,-1
2020/6/12,PA,634,-1
2020/6/13,PA,410,-1
2020/6/14,PA,313,-1
2020/6/15,PA,386,-1
2020/6/16,PA,390,-1
2020/6/17,PA,310,-1
2020/6/18,PA,393,-1
2020/6/19,PA,508,-1
2020/6/20,PA,390,-1
2020/6/21,PA,346,-1
2020/6/22,PA,642,-1
2020/6/23,PA,617,-1
2020/6/24,PA,492,-1
2020/6/25,PA,455,-1
2020/6/26,PA,720,-1
2020/6/27,PA,450,-1
2020/6/28,PA,385,-1
2020/6/29,PA,768,-1
2020/6/30,PA,673,-1
2020/7/1,PA,638,-1
2020/7/2,PA,839,-1
2020/7/3,PA,715,-1
2020/7/4,PA,504,-1
2020/7/5,PA,481,-1
2020/7/6,PA,784,-1
2020/7/7,PA,799,-1
2020/7/8,PA,831,-1
2020/7/9,PA,817,-1
2020/7/10,PA,940,-1
2020/7/11,PA,678,-1
2020/7/12,PA,542,-1
2020/7/13,PA,584,-1
2020/7/14,PA,982,-1
2020/7/15,PA,1001,-1
2020/7/16,PA,808,-1
2020/7/17,PA,1003,-1
2020/7/18,PA,608,-1
2020/7/19,PA,604,-1
2020/7/20,PA,1114,-1
2020/7/21,PA,962,-1
2020/7/22,PA,807,-1
2020/7/23,PA,886,-1
2020/7/24,PA,1189,-1
2020/7/25,PA,779,-1
2020/7/26,PA,652,-1
2020/7/27,PA,1222,-1
2020/7/28,PA,1134,-1
2020/7/29,PA,855,-1
2020/7/30,PA,869,-1
2020/7/31,PA,934,-1
2020/8/1,PA,681,-1
2020/8/2,PA,570,-1
2020/8/3,PA,899,-1
2020/8/4,PA,828,-1
2020/8/5,PA,727,-1
2020/8/6,PA,802,-1
2020/8/7,PA,784,-1
2020/8/8,PA,588,-1
2020/8/9,PA,646,-1
2020/8/10,PA,957,-1
2020/8/11,PA,792,-1
2020/8/12,PA,904,-1
2020/8/13,PA,985,-1
2020/8/14,PA,824,-1
2020/8/15,PA,757,-1
2020/8/16,PA,544,-1
2020/8/17,PA,611,-1
2020/8/18,PA,600,-1
2020/8/19,PA,664,-1
2020/8/20,PA,786,-1
2020/8/21,PA,725,-1
2020/8/22,PA,699,-1
2020/8/23,PA,519,-1
2020/8/24,PA,567,-1
2020/8/25,PA,557,-1
2020/8/26,PA,520,-1
2020/8/27,PA,635,-1
2020/8/28,PA,866,-1
2020/8/29,PA,752,-1
2020/8/30,PA,561,-1
2020/8/31,PA,703,-1
2020/9/1,PA,751,-1
2020/9/2,PA,986,-1
2020/9/3,PA,1001,-1
2020/9/4,PA,959,-1
2020/9/5,PA,764,-1
2020/9/6,PA,601,-1
2020/9/7,PA,756,-1
2020/9/8,PA,533,-1
2020/9/9,PA,867,-1
2020/9/10,PA,677,-1
2020/9/11,PA,1009,-1
2020/9/12,PA,891,-1
2020/9/13,PA,0,-1
2020/9/14,PA,1409,-1
2020/9/15,PA,1037,-1
2020/9/16,PA,808,-1
2020/9/17,PA,924,-1
2020/9/18,PA,747,-1
2020/9/19,PA,701,-1
2020/9/20,PA,663,-1
2020/9/21,PA,805,-1
2020/9/22,PA,783,-1
2020/9/23,PA,861,-1
2020/9/24,PA,848,-1
2020/9/25,PA,830,-1
2020/9/26,PA,886,-1
2020/9/27,PA,833,-1
2020/9/28,PA,872,-1
2020/9/29,PA,1577,-1
2020/9/30,PA,916,-1
2020/10/1,PA,943,-1
2020/10/2,PA,1192,-1
2020/10/3,PA,0,-1
2020/10/4,PA,1891,-1
2020/10/5,PA,965,-1
2020/10/6,PA,1129,-1
2020/10/7,PA,1295,-1
2020/10/8,PA,1421,-1
2020/10/9,PA,1381,-1
2020/10/10,PA,1452,-1
2020/10/11,PA,1016,-1
2020/10/12,PA,1024,-1
2020/10/13,PA,1829,-1
2020/10/14,PA,1283,-1
2020/10/15,PA,1546,-1
2020/10/16,PA,1683,-1
2020/10/17,PA,1485,-1
2020/10/18,PA,1102,-1
2020/10/19,PA,1670,-1
2020/10/20,PA,1546,-1
2020/10/21,PA,1359,-1
2020/10/22,PA,2054,-1
2020/10/23,PA,2258,-1
2020/10/24,PA,1711,-1
2020/10/25,PA,1386,-1
2020/10/26,PA,2492,-1
2020/10/27,PA,2272,-1
2020/10/28,PA,2332,-1
2020/10/29,PA,2235,-1
2020/10/30,PA,2499,-1
2020/10/31,PA,2230,-1
2020/11/1,PA,1684,-1
2020/11/2,PA,2743,-1
2020/11/3,PA,2868,-1
2020/11/4,PA,2772,-1
2020/11/5,PA,2815,-1
2020/11/6,PA,3648,-1
2020/11/7,PA,3236,-1
2020/11/8,PA,2580,-1
2020/11/9,PA,4562,-1
2020/11/10,PA,4322,-1
2020/11/11,PA,4098,-1
2020/11/12,PA,6023,-1
2020/11/13,PA,5834,-1
2020/11/14,PA,4395,-1
2020/11/15,PA,4647,-1
2020/11/16,PA,6214,-1
2020/11/17,PA,5721,-1
2020/11/18,PA,6486,-1
2020/11/19,PA,6881,-1
2020/11/20,PA,7028,-1
2020/11/21,PA,5874,-1
2020/11/22,PA,6541,-1
2020/11/23,PA,6462,-1
2020/11/24,PA,6365,-1
2020/11/25,PA,6956,-1
2020/11/26,PA,7427,-1
2020/11/27,PA,8362,-1
2020/11/28,PA,6883,-1
2020/11/29,PA,5144,-1
2020/11/30,PA,5584,-1
2020/12/1,PA,5717,-1
2020/12/2,PA,8654,-1
2020/12/3,PA,11268,-1
2020/12/4,PA,12089,-1
2020/12/5,PA,11374,-1
2020/12/6,PA,7755,-1
2020/12/7,PA,8582,-1
2020/12/8,PA,10118,-1
2020/12/9,PA,8626,-1
2020/12/10,PA,12021,-1
2020/12/11,PA,12669,-1
2020/12/12,PA,10057,-1
2020/12/13,PA,10005,-1
2020/12/14,PA,9516,-1
2020/12/15,PA,9587,-1
2020/12/16,PA,10190,-1
2020/12/17,PA,10032,-1
2020/12/18,PA,9186,-1
2020/12/19,PA,9007,-1
2020/12/20,PA,6578,-1
2020/12/21,PA,9411,-1
2020/12/22,PA,7770,-1
2020/12/23,PA,9725,-1
2020/12/24,PA,9214,-1
2020/12/25,PA,6483,-1
2020/12/26,PA,7077,-1
2020/12/27,PA,4621,-1
2020/12/28,PA,5122,-1
2020/12/29,PA,8658,-1
2020/12/30,PA,8627,-1
2020/12/31,PA,9350,-1
2021/1/1,PA,6892,-1
2021/1/2,PA,8779,-1
2021/1/3,PA,4476,-1
2021/1/4,PA,4562,-1
2021/1/5,PA,8991,-1
2021/1/6,PA,9402,9369
2021/1/7,PA,9856,9079
2021/1/8,PA,10217,8835
2021/1/9,PA,9407,8526
2021/1/10,PA,6864,8279
2021/1/11,PA,6461,8163
2021/1/12,PA,7245,8225
2021/1/13,PA,8033,8267
2021/1/14,PA,7196,8128
2021/1/15,PA,6111,7983
2021/1/16,PA,6522,7557
2021/1/17,PA,5673,7188
2021/1/18,PA,3743,6874
2021/1/19,PA,6865,6618
2021/1/20,PA,5674,6464
2021/1/21,PA,5603,6293
2021/1/22,PA,5316,6032
2021/1/23,PA,5324,5734
2021/1/24,PA,3679,5686
2021/1/25,PA,4714,5732
2021/1/26,PA,4665,5856
2020/2/1,RI,0,-1
2020/2/2,RI,0,-1
2020/2/3,RI,0,-1
2020/2/4,RI,0,-1
2020/2/5,RI,0,-1
2020/2/6,RI,0,-1
2020/2/7,RI,0,-1
2020/2/8,RI,0,-1
2020/2/9,RI,0,-1
2020/2/10,RI,0,-1
2020/2/11,RI,0,-1
2020/2/12,RI,0,-1
2020/2/13,RI,0,-1
2020/2/14,RI,0,-1
2020/2/15,RI,0,-1
2020/2/16,RI,0,-1
2020/2/17,RI,0,-1
2020/2/18,RI,0,-1
2020/2/19,RI,0,-1
2020/2/20,RI,0,-1
2020/2/21,RI,0,-1
2020/2/22,RI,0,-1
2020/2/23,RI,0,-1
2020/2/24,RI,0,-1
2020/2/25,RI,0,-1
2020/2/26,RI,0,-1
2020/2/27,RI,0,-1
2020/2/28,RI,0,-1
2020/2/29,RI,0,-1
2020/3/1,RI,2,-1
2020/3/2,RI,0,-1
2020/3/3,RI,0,-1
2020/3/4,RI,0,-1
2020/3/5,RI,0,-1
2020/3/6,RI,1,-1
2020/3/7,RI,0,-1
2020/3/8,RI,0,-1
2020/3/9,RI,0,-1
2020/3/10,RI,2,-1
2020/3/11,RI,0,-1
2020/3/12,RI,0,-1
2020/3/13,RI,15,-1
2020/3/14,RI,0,-1
2020/3/15,RI,0,-1
2020/3/16,RI,1,-1
2020/3/17,RI,2,-1
2020/3/18,RI,10,-1
2020/3/19,RI,11,-1
2020/3/20,RI,0,-1
2020/3/21,RI,22,-1
2020/3/22,RI,17,-1
2020/3/23,RI,23,-1
2020/3/24,RI,18,-1
2020/3/25,RI,8,-1
2020/3/26,RI,33,-1
2020/3/27,RI,38,-1
2020/3/28,RI,36,-1
2020/3/29,RI,55,-1
2020/3/30,RI,114,-1
2020/3/31,RI,80,-1
2020/4/1,RI,78,-1
2020/4/2,RI,91,-1
2020/4/3,RI,54,-1
2020/4/4,RI,95,-1
2020/4/5,RI,116,-1
2020/4/6,RI,160,-1
2020/4/7,RI,147,-1
2020/4/8,RI,221,-1
2020/4/9,RI,277,-1
2020/4/10,RI,288,-1
2020/4/11,RI,334,-1
2020/4/12,RI,316,-1
2020/4/13,RI,311,-1
2020/4/14,RI,275,-1
2020/4/15,RI,278,-1
2020/4/16,RI,309,-1
2020/4/17,RI,339,-1
2020/4/18,RI,314,-1
2020/4/19,RI,215,-1
2020/4/20,RI,384,-1
2020/4/21,RI,410,-1
2020/4/22,RI,341,-1
2020/4/23,RI,415,-1
2020/4/24,RI,443,-1
2020/4/25,RI,430,-1
2020/4/26,RI,310,-1
2020/4/27,RI,269,-1
2020/4/28,RI,218,-1
2020/4/29,RI,321,-1
2020/4/30,RI,374,-1
2020/5/1,RI,341,-1
2020/5/2,RI,327,-1
2020/5/3,RI,188,-1
2020/5/4,RI,175,-1
2020/5/5,RI,281,-1
2020/5/6,RI,272,-1
2020/5/7,RI,325,-1
2020/5/8,RI,249,-1
2020/5/9,RI,210,-1
2020/5/10,RI,285,-1
2020/5/11,RI,176,-1
2020/5/12,RI,164,-1
2020/5/13,RI,221,-1
2020/5/14,RI,181,-1
2020/5/15,RI,203,-1
2020/5/16,RI,215,-1
2020/5/17,RI,240,-1
2020/5/18,RI,121,-1
2020/5/19,RI,156,-1
2020/5/20,RI,405,-1
2020/5/21,RI,215,-1
2020/5/22,RI,165,-1
2020/5/23,RI,216,-1
2020/5/24,RI,113,-1
2020/5/25,RI,0,-1
2020/5/26,RI,145,-1
2020/5/27,RI,143,-1
2020/5/28,RI,141,-1
2020/5/29,RI,141,-1
2020/5/30,RI,184,-1
2020/5/31,RI,109,-1
2020/6/1,RI,63,-1
2020/6/2,RI,121,-1
2020/6/3,RI,107,-1
2020/6/4,RI,106,-1
2020/6/5,RI,116,-1
2020/6/6,RI,0,-1
2020/6/7,RI,0,-1
2020/6/8,RI,201,-1
2020/6/9,RI,49,-1
2020/6/10,RI,65,-1
2020/6/11,RI,106,-1
2020/6/12,RI,85,-1
2020/6/13,RI,0,-1
2020/6/14,RI,0,-1
2020/6/15,RI,146,-1
2020/6/16,RI,71,-1
2020/6/17,RI,49,-1
2020/6/18,RI,56,-1
2020/6/19,RI,68,-1
2020/6/20,RI,0,-1
2020/6/21,RI,0,-1
2020/6/22,RI,122,-1
2020/6/23,RI,74,-1
2020/6/24,RI,73,-1
2020/6/25,RI,34,-1
2020/6/26,RI,21,-1
2020/6/27,RI,0,-1
2020/6/28,RI,0,-1
2020/6/29,RI,103,-1
2020/6/30,RI,49,-1
2020/7/1,RI,40,-1
2020/7/2,RI,88,-1
2020/7/3,RI,50,-1
2020/7/4,RI,0,-1
2020/7/5,RI,0,-1
2020/7/6,RI,0,-1
2020/7/7,RI,163,-1
2020/7/8,RI,50,-1
2020/7/9,RI,39,-1
2020/7/10,RI,69,-1
2020/7/11,RI,0,-1
2020/7/12,RI,0,-1
2020/7/13,RI,175,-1
2020/7/14,RI,101,-1
2020/7/15,RI,52,-1
2020/7/16,RI,71,-1
2020/7/17,RI,82,-1
2020/7/18,RI,0,-1
2020/7/19,RI,0,-1
2020/7/20,RI,111,-1
2020/7/21,RI,82,-1
2020/7/22,RI,76,-1
2020/7/23,RI,86,-1
2020/7/24,RI,76,-1
2020/7/25,RI,0,-1
2020/7/26,RI,0,-1
2020/7/27,RI,291,-1
2020/7/28,RI,210,-1
2020/7/29,RI,75,-1
2020/7/30,RI,150,-1
2020/7/31,RI,72,-1
2020/8/1,RI,0,-1
2020/8/2,RI,0,-1
2020/8/3,RI,224,-1
2020/8/4,RI,144,-1
2020/8/5,RI,91,-1
2020/8/6,RI,130,-1
2020/8/7,RI,127,-1
2020/8/8,RI,0,-1
2020/8/9,RI,0,-1
2020/8/10,RI,196,-1
2020/8/11,RI,119,-1
2020/8/12,RI,76,-1
2020/8/13,RI,111,-1
2020/8/14,RI,95,-1
2020/8/15,RI,0,-1
2020/8/16,RI,0,-1
2020/8/17,RI,237,-1
2020/8/18,RI,120,-1
2020/8/19,RI,103,-1
2020/8/20,RI,76,-1
2020/8/21,RI,151,-1
2020/8/22,RI,0,-1
2020/8/23,RI,0,-1
2020/8/24,RI,280,-1
2020/8/25,RI,70,-1
2020/8/26,RI,82,-1
2020/8/27,RI,135,-1
2020/8/28,RI,94,-1
2020/8/29,RI,0,-1
2020/8/30,RI,0,-1
2020/8/31,RI,266,-1
2020/9/1,RI,53,-1
2020/9/2,RI,76,-1
2020/9/3,RI,65,-1
2020/9/4,RI,100,-1
2020/9/5,RI,0,-1
2020/9/6,RI,0,-1
2020/9/7,RI,0,-1
2020/9/8,RI,349,-1
2020/9/9,RI,84,-1
2020/9/10,RI,106,-1
2020/9/11,RI,123,-1
2020/9/12,RI,0,-1
2020/9/13,RI,0,-1
2020/9/14,RI,225,-1
2020/9/15,RI,120,-1
2020/9/16,RI,108,-1
2020/9/17,RI,130,-1
2020/9/18,RI,132,-1
2020/9/19,RI,0,-1
2020/9/20,RI,0,-1
2020/9/21,RI,312,-1
2020/9/22,RI,112,-1
2020/9/23,RI,133,-1
2020/9/24,RI,134,-1
2020/9/25,RI,130,-1
2020/9/26,RI,0,-1
2020/9/27,RI,0,-1
2020/9/28,RI,243,-1
2020/9/29,RI,132,-1
2020/9/30,RI,192,-1
2020/10/1,RI,166,-1
2020/10/2,RI,162,-1
2020/10/3,RI,0,-1
2020/10/4,RI,0,-1
2020/10/5,RI,343,-1
2020/10/6,RI,177,-1
2020/10/7,RI,180,-1
2020/10/8,RI,269,-1
2020/10/9,RI,249,-1
2020/10/10,RI,0,-1
2020/10/11,RI,0,-1
2020/10/12,RI,0,-1
2020/10/13,RI,666,-1
2020/10/14,RI,204,-1
2020/10/15,RI,274,-1
2020/10/16,RI,253,-1
2020/10/17,RI,0,-1
2020/10/18,RI,0,-1
2020/10/19,RI,656,-1
2020/10/20,RI,302,-1
2020/10/21,RI,474,-1
2020/10/22,RI,471,-1
2020/10/23,RI,524,-1
2020/10/24,RI,0,-1
2020/10/25,RI,0,-1
2020/10/26,RI,906,-1
2020/10/27,RI,421,-1
2020/10/28,RI,499,-1
2020/10/29,RI,368,-1
2020/10/30,RI,562,-1
2020/10/31,RI,0,-1
2020/11/1,RI,0,-1
2020/11/2,RI,1246,-1
2020/11/3,RI,423,-1
2020/11/4,RI,579,-1
2020/11/5,RI,628,-1
2020/11/6,RI,630,-1
2020/11/7,RI,0,-1
2020/11/8,RI,0,-1
2020/11/9,RI,1629,-1
2020/11/10,RI,789,-1
2020/11/11,RI,978,-1
2020/11/12,RI,988,-1
2020/11/13,RI,765,-1
2020/11/14,RI,0,-1
2020/11/15,RI,0,-1
2020/11/16,RI,2394,-1
2020/11/17,RI,605,-1
2020/11/18,RI,1383,-1
2020/11/19,RI,1040,-1
2020/11/20,RI,1050,-1
2020/11/21,RI,0,-1
2020/11/22,RI,0,-1
2020/11/23,RI,2572,-1
2020/11/24,RI,851,-1
2020/11/25,RI,893,-1
2020/11/26,RI,0,-1
2020/11/27,RI,1637,-1
